series,x,value,pixel_x,pixel_y,uncertainty_value,confidence,value_status
Mackey-Glass,646.6189857,1.17616458,761,97.5841,0.00175926,0.8848,visible_trace_observed
Mackey-Glass,647.7243173,1.15219844,762,102.3521,0.00175926,0.9185,visible_trace_observed
Mackey-Glass,648.82964889,1.12322646,763,108.116,0.00175926,0.9865,visible_trace_observed
Mackey-Glass,649.93498049,1.09080431,764,114.5663,0.00175926,0.8848,visible_trace_observed
Mackey-Glass,651.04031209,1.05444394,765,121.8001,0.00175926,0.979,visible_trace_observed
Mackey-Glass,652.14564369,1.0001909,766,132.5936,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,653.25097529,0.94000966,767,144.5665,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,654.35630689,0.89828053,768,152.8684,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,655.46163849,0.84721878,769,163.027,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,656.56697009,0.79560161,770,173.2961,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,657.67230169,0.75389762,771,181.593,0.00175926,0.9865,visible_trace_observed
Mackey-Glass,658.77763329,0.69852921,772,192.6084,0.00175926,0.9592,visible_trace_observed
Mackey-Glass,659.88296489,0.64515228,773,203.2276,0.00175926,0.9699,visible_trace_observed
Mackey-Glass,660.98829649,0.61192389,774,209.8383,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,662.09362809,0.58300519,775,215.5916,0.00175926,0.9865,visible_trace_observed
Mackey-Glass,663.19895969,0.54941238,776,222.2748,0.00175926,0.9699,visible_trace_observed
Mackey-Glass,664.30429129,0.52921156,777,226.2937,0.00175926,0.9699,visible_trace_observed
Mackey-Glass,665.40962289,0.50090005,778,231.9262,0.00175926,0.979,visible_trace_observed
Mackey-Glass,666.51495449,0.49527495,779,233.0453,0.00175926,0.9022,visible_trace_observed
Mackey-Glass,667.62028609,0.52221373,780,227.6859,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,668.72561769,0.5557045,781,221.023,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,669.83094928,0.58938929,782,214.3215,0.00175926,0.9185,visible_trace_observed
Mackey-Glass,670.93628088,0.62650262,783,206.9379,0.00175926,0.9592,visible_trace_observed
Mackey-Glass,672.04161248,0.66186172,784,199.9033,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,673.14694408,0.71948952,785,188.4384,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,674.25227568,0.76409831,786,179.5636,0.00175926,0.9334,visible_trace_observed
Mackey-Glass,675.35760728,0.80847688,787,170.7346,0.00175926,0.8848,visible_trace_observed
Mackey-Glass,676.46293888,0.84543791,788,163.3813,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,677.56827048,0.87535537,789,157.4293,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,678.67360208,0.90641384,790,151.2503,0.00175926,0.8848,visible_trace_observed
Mackey-Glass,679.77893368,0.92450455,791,147.6512,0.0022227,0.9592,visible_trace_observed
Mackey-Glass,680.88426528,0.9282563,792,146.9048,0.00241169,0.7117,visible_trace_observed
Mackey-Glass,681.98959688,0.92691423,793,147.1718,0.00233177,0.9992,visible_trace_observed
Mackey-Glass,683.09492848,0.92342638,794,147.8657,0.00226995,0.9699,visible_trace_observed
Mackey-Glass,684.20026008,0.9202381,795,148.5,0.0025278,0.7117,visible_trace_observed
Mackey-Glass,685.30559168,0.92173296,796,148.2026,0.00243833,0.8044,visible_trace_observed
Mackey-Glass,686.41092328,0.93979804,797,144.6086,0.0017859,1.0,visible_trace_observed
Mackey-Glass,687.51625488,0.96404516,798,139.7847,0.00175926,0.9699,visible_trace_observed
Mackey-Glass,688.62158648,0.97983627,799,136.6431,0.00175926,0.9699,visible_trace_observed
Mackey-Glass,689.72691808,0.99563743,800,133.4995,0.00175926,0.8259,visible_trace_observed
Mackey-Glass,690.83224967,1.00843127,801,130.9542,0.00175926,0.9865,visible_trace_observed
Mackey-Glass,691.93758127,1.02457222,802,127.743,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,693.04291287,1.05166984,803,122.352,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,694.14824447,1.06974045,804,118.7569,0.00195378,0.9924,visible_trace_observed
Mackey-Glass,695.25357607,1.07776669,805,117.1601,0.00243029,0.7117,visible_trace_observed
Mackey-Glass,696.35890767,1.07688505,806,117.3355,0.00246799,0.9924,visible_trace_observed
Mackey-Glass,697.46423927,1.07394206,807,117.921,0.00266653,0.8465,visible_trace_observed
Mackey-Glass,698.56957087,1.07179175,808,118.3488,0.00282939,0.9865,visible_trace_observed
Mackey-Glass,699.67490247,1.07179175,809,118.3488,0.00282939,0.9865,visible_trace_observed
Mackey-Glass,700.78023407,1.07260251,810,118.1875,0.00278566,0.7117,visible_trace_observed
Mackey-Glass,701.88556567,1.0741004,811,117.8895,0.00265196,0.9022,visible_trace_observed
Mackey-Glass,702.99089727,1.07125593,812,118.4554,0.00246296,0.9022,visible_trace_observed
Mackey-Glass,704.09622887,1.05855005,813,120.9832,0.00194122,0.9966,visible_trace_observed
Mackey-Glass,705.20156047,1.04056741,814,124.5608,0.00175926,0.9022,visible_trace_observed
Mackey-Glass,706.30689207,1.01185831,815,130.2724,0.00175926,0.9592,visible_trace_observed
Mackey-Glass,707.41222367,0.98844156,816,134.9311,0.00175926,0.979,visible_trace_observed
Mackey-Glass,708.51755527,0.9545728,817,141.6692,0.00175926,0.9865,visible_trace_observed
Mackey-Glass,709.62288687,0.9256531,818,147.4227,0.00175926,0.9865,visible_trace_observed
Mackey-Glass,710.72821847,0.89496558,819,153.5279,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,711.83355007,0.8656709,820,159.356,0.00175926,0.9592,visible_trace_observed
Mackey-Glass,712.93888166,0.82952164,821,166.5478,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,714.04421326,0.79093103,822,174.2253,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,715.14954486,0.75730606,823,180.9149,0.00175926,0.9592,visible_trace_observed
Mackey-Glass,716.25487646,0.73399537,824,185.5525,0.00175926,0.9699,visible_trace_observed
Mackey-Glass,717.36020806,0.71056958,825,190.213,0.00175926,0.947,visible_trace_observed
Mackey-Glass,718.46553966,0.69423209,826,193.4633,0.00175926,0.9185,visible_trace_observed
Mackey-Glass,719.57087126,0.6782731,827,196.6383,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,720.67620286,0.65598579,828,201.0723,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,721.78153446,0.64718397,829,202.8234,0.0019578,0.7117,visible_trace_observed
Mackey-Glass,722.88686606,0.64588061,830,203.0827,0.00188341,0.7117,visible_trace_observed
Mackey-Glass,723.99219766,0.66985981,831,198.3121,0.00175926,0.8259,visible_trace_observed
Mackey-Glass,725.09752926,0.69497048,832,193.3164,0.00175926,0.9592,visible_trace_observed
Mackey-Glass,726.20286086,0.72747907,833,186.8489,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,727.30819246,0.75648172,834,181.0789,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,728.41352406,0.80094825,835,172.2324,0.00175926,0.9022,visible_trace_observed
Mackey-Glass,729.51885566,0.84712429,836,163.0458,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,730.62418726,0.88065376,837,156.3752,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,731.72951886,0.91764294,838,149.0163,0.00175926,0.979,visible_trace_observed
Mackey-Glass,732.83485046,0.95743989,839,141.0988,0.00175926,0.8661,visible_trace_observed
Mackey-Glass,733.94018205,0.98924981,840,134.7703,0.00175926,0.979,visible_trace_observed
Mackey-Glass,735.04551365,1.02577505,841,127.5037,0.00175926,0.9592,visible_trace_observed
Mackey-Glass,736.15084525,1.04901286,842,122.8806,0.00175926,0.9022,visible_trace_observed
Mackey-Glass,737.25617685,1.06859492,843,118.9848,0.00175926,0.947,visible_trace_observed
Mackey-Glass,738.36150845,1.08375873,844,115.968,0.00182862,0.9022,visible_trace_observed
Mackey-Glass,739.46684005,1.09740153,845,113.2538,0.00189849,0.9865,visible_trace_observed
Mackey-Glass,740.57217165,1.10875328,846,110.9954,0.00192714,0.9865,visible_trace_observed
Mackey-Glass,741.67750325,1.12603574,847,107.5571,0.0018804,0.947,visible_trace_observed
Mackey-Glass,742.78283485,1.14374444,848,104.034,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,743.88816645,1.14807272,849,103.1729,0.00175926,0.979,visible_trace_observed
Mackey-Glass,744.99349805,1.15674939,850,101.4467,0.00175926,0.9865,visible_trace_observed
Mackey-Glass,746.09882965,1.16132899,851,100.5356,0.00187034,0.9592,visible_trace_observed
Mackey-Glass,747.20416125,1.15911283,852,100.9765,0.00181907,0.9022,visible_trace_observed
Mackey-Glass,748.30949285,1.13430577,853,105.9118,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,749.41482445,1.09704214,854,113.3253,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,750.52015605,1.07019786,855,118.6659,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,751.62548765,1.03566712,856,125.5357,0.00175926,0.979,visible_trace_observed
Mackey-Glass,752.73081925,0.99610489,857,133.4065,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,753.83615085,0.96178024,858,140.2353,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,754.94148244,0.91975405,859,148.5963,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,756.04681404,0.86143561,860,160.1986,0.00175926,0.947,visible_trace_observed
Mackey-Glass,757.15214564,0.81034119,861,170.3637,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,758.25747724,0.77336056,862,177.7209,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,759.36280884,0.7323673,863,185.8764,0.00175926,0.9699,visible_trace_observed
Mackey-Glass,760.46814044,0.69230545,864,193.8466,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,761.57347204,0.66041259,865,200.1916,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,762.67880364,0.62334048,866,207.567,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,763.78413524,0.59238405,867,213.7257,0.00175926,0.947,visible_trace_observed
Mackey-Glass,764.88946684,0.56962979,868,218.2526,0.00175926,0.9334,visible_trace_observed
Mackey-Glass,765.99479844,0.5534059,869,221.4803,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,767.10013004,0.54065931,870,224.0162,0.00175926,0.7117,visible_trace_observed
Mackey-Glass,768.20546164,0.55557431,871,221.0489,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,769.31079324,0.58048944,872,216.0921,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,770.41612484,0.62374511,873,207.4865,0.00175926,0.8259,visible_trace_observed
Mackey-Glass,771.52145644,0.66221558,874,199.8329,0.00175926,0.9865,visible_trace_observed
Mackey-Glass,772.62678804,0.69989489,875,192.3367,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,773.73211964,0.73797984,876,184.7598,0.00175926,0.9592,visible_trace_observed
Mackey-Glass,774.83745124,0.7855281,877,175.3002,0.00175926,0.9185,visible_trace_observed
Mackey-Glass,775.94278283,0.83132061,878,166.1899,0.00175926,0.979,visible_trace_observed
Mackey-Glass,777.04811443,0.87491003,879,157.5179,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,778.15344603,0.91074664,880,150.3883,0.00175926,0.9865,visible_trace_observed
Mackey-Glass,779.25877763,0.93978849,881,144.6105,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,780.36410923,0.96096193,882,140.3981,0.00175926,0.947,visible_trace_observed
Mackey-Glass,781.46944083,0.97627754,883,137.3511,0.00205029,1.0,visible_trace_observed
Mackey-Glass,782.57477243,0.98335579,884,135.9429,0.00236646,0.8044,visible_trace_observed
Mackey-Glass,783.68010403,0.98055556,885,136.5,0.0025278,0.7117,visible_trace_observed
Mackey-Glass,784.78543563,0.97804233,886,137.0,0.00231519,0.9022,visible_trace_observed
Mackey-Glass,785.89076723,0.98526032,887,135.564,0.00202013,0.947,visible_trace_observed
Mackey-Glass,786.99609883,1.00073526,888,132.4853,0.00175926,0.9334,visible_trace_observed
Mackey-Glass,788.10143043,1.01555074,889,129.5378,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,789.20676203,1.03248487,890,126.1688,0.00175926,0.9699,visible_trace_observed
Mackey-Glass,790.31209363,1.04737222,891,123.207,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,791.41742523,1.05940304,892,120.8135,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,792.52275683,1.07005511,893,118.6943,0.00175926,1.0,visible_trace_observed
Mackey-Glass,793.62808843,1.08108466,894,116.5,0.00191106,0.7117,visible_trace_observed
Mackey-Glass,794.73342003,1.07777423,895,117.1586,0.00182511,0.9592,visible_trace_observed
Mackey-Glass,795.83875163,1.06850243,896,119.0032,0.00175926,0.9185,visible_trace_observed
Mackey-Glass,796.94408322,1.05805294,897,121.0821,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,798.04941482,1.0383055,898,125.0108,0.00175926,0.9865,visible_trace_observed
Mackey-Glass,799.15474642,1.02199566,899,128.2556,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,800.26007802,1.00591804,900,131.4542,0.00175926,1.0,visible_trace_observed
Mackey-Glass,801.36540962,0.99126341,901,134.3697,0.00175926,0.9699,visible_trace_observed
Mackey-Glass,802.47074122,0.97430566,902,137.7434,0.00175926,0.8661,visible_trace_observed
Mackey-Glass,803.57607282,0.95021235,903,142.5367,0.00175926,0.9865,visible_trace_observed
Mackey-Glass,804.68140442,0.92159725,904,148.2296,0.00175926,0.9022,visible_trace_observed
Mackey-Glass,805.78673602,0.89791963,905,152.9402,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,806.89206762,0.86788304,906,158.9159,0.00175926,0.947,visible_trace_observed
Mackey-Glass,807.99739922,0.84801196,907,162.8692,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,809.10273082,0.82190103,908,168.0639,0.00175926,0.947,visible_trace_observed
Mackey-Glass,810.20806242,0.78959952,909,174.4902,0.00175926,1.0,visible_trace_observed
Mackey-Glass,811.31339402,0.76272508,910,179.8368,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,812.41872562,0.7414687,911,184.0657,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,813.52405722,0.72298593,912,187.7428,0.00175926,0.8848,visible_trace_observed
Mackey-Glass,814.62938882,0.70050008,913,192.2163,0.00197087,0.9334,visible_trace_observed
Mackey-Glass,815.73472042,0.69836183,914,192.6417,0.00213423,0.7117,visible_trace_observed
Mackey-Glass,816.84005202,0.70769495,915,190.7849,0.00194574,0.979,visible_trace_observed
Mackey-Glass,817.94538362,0.71906529,916,188.5228,0.00175926,0.9865,visible_trace_observed
Mackey-Glass,819.05071521,0.7430254,917,183.756,0.00175926,0.9699,visible_trace_observed
Mackey-Glass,820.15604681,0.75894468,918,180.5889,0.00175926,0.979,visible_trace_observed
Mackey-Glass,821.26137841,0.78506365,919,175.3926,0.00175926,0.9865,visible_trace_observed
Mackey-Glass,822.36671001,0.82099376,920,168.2444,0.00175926,0.9592,visible_trace_observed
Mackey-Glass,823.47204161,0.84480508,921,163.5072,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,824.57737321,0.8818782,922,156.1316,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,825.68270481,0.9224241,923,148.0651,0.00175926,0.9699,visible_trace_observed
Mackey-Glass,826.78803641,0.95228325,924,142.1247,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,827.89336801,0.97759799,925,137.0884,0.00175926,1.0,visible_trace_observed
Mackey-Glass,828.99869961,1.0124464,926,130.1554,0.00175926,0.9592,visible_trace_observed
Mackey-Glass,830.10403121,1.03728011,927,125.2148,0.00175926,0.979,visible_trace_observed
Mackey-Glass,831.20936281,1.06875325,928,118.9533,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,832.31469441,1.09608762,929,113.5152,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,833.42002601,1.1160336,930,109.547,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,834.52535761,1.13373929,931,106.0245,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,835.63068921,1.14943892,932,102.9011,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,836.73602081,1.16333706,933,100.1361,0.00175926,0.947,visible_trace_observed
Mackey-Glass,837.84135241,1.17910857,934,96.9984,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,838.94668401,1.19143495,935,94.5461,0.00179897,0.9865,visible_trace_observed
Mackey-Glass,840.0520156,1.20096561,936,92.65,0.00188894,0.947,visible_trace_observed
Mackey-Glass,841.1573472,1.19614624,937,93.6088,0.00176931,0.9185,visible_trace_observed
Mackey-Glass,842.2626788,1.17353021,938,98.1082,0.00175926,0.9992,visible_trace_observed
Mackey-Glass,843.3680104,1.15040651,939,102.7086,0.00175926,0.9592,visible_trace_observed
Mackey-Glass,844.473342,1.12539587,940,107.6844,0.00175926,0.9699,visible_trace_observed
Mackey-Glass,845.5786736,1.08133296,941,116.4506,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,846.6840052,1.03475381,942,125.7174,0.00175926,0.9924,visible_trace_observed
Mackey-Glass,847.7893368,1.01564725,943,129.5186,0.00175926,0.9966,visible_trace_observed
Mackey-Glass,848.8946684,0.99181984,944,134.259,0.00175926,0.8465,visible_trace_observed
Mackey-Glass,850.0,0.9655531,945,139.4847,0.00175926,0.9022,visible_trace_observed
