kind,series,category,x,value,pixel_x,pixel_y,radius,fill,confidence,value_status,candidate_value,pixel_uncertainty,value_uncertainty,x2,y2,stroke,stroke_width,shape
line,Rigid,visible marker connection,87.5,visible path between extracted markers,927.930012,1040.0,,none,,connection_of_authorized_visible_markers,,,,950.148426,1032.0,#808080,2,line
line,Rigid,visible marker connection,90.0,visible path between extracted markers,950.148426,1032.0,,none,,connection_of_authorized_visible_markers,,,,972.36684,1024.0,#808080,2,line
line,Rigid,visible marker connection,92.5,visible path between extracted markers,972.36684,1024.0,,none,,connection_of_authorized_visible_markers,,,,994.585254,1015.0,#808080,2,line
line,Rigid,visible marker connection,95.0,visible path between extracted markers,994.585254,1015.0,,none,,connection_of_authorized_visible_markers,,,,1016.803668,1005.0,#808080,2,line
line,Rigid,visible marker connection,97.5,visible path between extracted markers,1016.803668,1005.0,,none,,connection_of_authorized_visible_markers,,,,1039.022082,995.0,#808080,2,line
line,Rigid,visible marker connection,100.0,visible path between extracted markers,1039.022082,995.0,,none,,connection_of_authorized_visible_markers,,,,1061.240496,984.0,#808080,2,line
line,Rigid,visible marker connection,102.5,visible path between extracted markers,1061.240496,984.0,,none,,connection_of_authorized_visible_markers,,,,1083.45891,973.0,#808080,2,line
line,Rigid,visible marker connection,105.0,visible path between extracted markers,1083.45891,973.0,,none,,connection_of_authorized_visible_markers,,,,1105.677324,962.0,#808080,2,line
line,Rigid,visible marker connection,107.5,visible path between extracted markers,1105.677324,962.0,,none,,connection_of_authorized_visible_markers,,,,1127.895738,950.0,#808080,2,line
line,Rigid,visible marker connection,110.0,visible path between extracted markers,1127.895738,950.0,,none,,connection_of_authorized_visible_markers,,,,1150.114152,938.0,#808080,2,line
line,Rigid,visible marker connection,112.5,visible path between extracted markers,1150.114152,938.0,,none,,connection_of_authorized_visible_markers,,,,1172.332566,926.0,#808080,2,line
line,Rigid,visible marker connection,115.0,visible path between extracted markers,1172.332566,926.0,,none,,connection_of_authorized_visible_markers,,,,1194.55098,939.0,#808080,2,line
line,Rigid,visible marker connection,117.5,visible path between extracted markers,1194.55098,939.0,,none,,connection_of_authorized_visible_markers,,,,1216.769394,951.0,#808080,2,line
line,Rigid,visible marker connection,120.0,visible path between extracted markers,1216.769394,951.0,,none,,connection_of_authorized_visible_markers,,,,1238.987808,963.0,#808080,2,line
line,Rigid,visible marker connection,122.5,visible path between extracted markers,1238.987808,963.0,,none,,connection_of_authorized_visible_markers,,,,1261.206222,974.5,#808080,2,line
line,Rigid,visible marker connection,125.0,visible path between extracted markers,1261.206222,974.5,,none,,connection_of_authorized_visible_markers,,,,1283.424636,985.0,#808080,2,line
line,Rigid,visible marker connection,127.5,visible path between extracted markers,1283.424636,985.0,,none,,connection_of_authorized_visible_markers,,,,1305.64305,997.0,#808080,2,line
line,Rigid,visible marker connection,130.0,visible path between extracted markers,1305.64305,997.0,,none,,connection_of_authorized_visible_markers,,,,1327.861464,1006.0,#808080,2,line
line,Rigid,visible marker connection,132.5,visible path between extracted markers,1327.861464,1006.0,,none,,connection_of_authorized_visible_markers,,,,1350.079878,1017.0,#808080,2,line
line,Rigid,visible marker connection,135.0,visible path between extracted markers,1350.079878,1017.0,,none,,connection_of_authorized_visible_markers,,,,1372.298292,1024.0,#808080,2,line
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,571.988,260.095,12.565,#00b887,0.98,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,532.226,264.881,12.552,#00bb9e,0.98,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,611.658,264.851,12.476,#00bb9e,0.978,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,651.353,269.39,12.451,#00beb5,0.974,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,492.5,271.5,12.412,#00beb5,0.968,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,693.066,279.097,12.425,#41c0c3,0.97,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,450.805,281.836,12.451,#40c0c3,0.974,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,734.83,282.83,12.374,#66c2d3,0.962,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,409.052,285.518,12.374,#65c2d3,0.962,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,368.415,288.189,12.322,#81c3e2,0.954,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,545.684,306.559,12.463,#00b77c,0.976,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,598.954,307.698,12.565,#00b77e,0.98,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,498.481,315.943,12.502,#00beb2,0.98,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,645.051,317.616,12.451,#00beb3,0.974,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,411.34,321.693,10.779,#65c1d3,0.73,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,454.915,321.234,11.128,#3cc0c2,0.778,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,688.532,321.265,11.07,#3cc0c2,0.77,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,733.0,322.933,9.982,#66c2d3,0.626,raster_component_geometry,,,,,,,,
point,local dot field 1,visible cyan/green dot,not axis-calibrated,colour/radius only,367.765,324.328,8.704,#84c3e3,0.476,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,368.208,621.954,12.374,#80c3e1,0.962,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,409.969,621.969,12.425,#55c0cb,0.97,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,452.238,622.008,12.451,#00bdb4,0.974,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,494.62,621.953,12.476,#00bb9c,0.978,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,536.895,622.022,12.54,#00b675,0.98,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,571.822,621.992,12.54,#00b461,0.98,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,607.238,621.966,12.552,#00b675,0.98,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,648.955,622.0,12.502,#00bb9c,0.98,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,691.118,621.992,12.489,#00beb5,0.98,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,733.533,621.94,12.361,#55c0cb,0.96,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,367.514,664.159,12.322,#80c3e1,0.954,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,411.12,664.12,12.425,#53c0cb,0.97,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,454.845,664.071,12.489,#00bdb3,0.98,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,498.203,664.108,12.514,#00ba99,0.98,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,543.607,664.108,12.502,#00b56f,0.98,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,600.706,664.142,12.54,#00b570,0.98,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,644.907,664.093,12.527,#00ba99,0.98,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,688.292,664.141,12.489,#00bdb3,0.98,raster_component_geometry,,,,,,,,
point,local dot field 2,visible cyan/green dot,not axis-calibrated,colour/radius only,732.916,664.084,12.451,#55c0cb,0.974,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,368.394,922.429,12.296,#79c3de,0.95,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,409.091,922.416,12.425,#2cbfbd,0.97,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,449.858,922.294,12.527,#00bb9d,0.98,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,490.551,922.396,12.514,#00b780,0.98,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,531.203,922.353,12.527,#00b468,0.98,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,571.865,922.345,12.552,#00b358,0.98,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,612.551,922.398,12.489,#00b468,0.98,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,653.261,922.344,12.502,#00b780,0.98,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,693.926,922.321,12.476,#00bb9c,0.978,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,734.593,922.441,12.348,#2cbfbd,0.958,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,367.742,964.5,12.361,#7ac3de,0.96,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,413.128,964.547,12.399,#1bbeba,0.966,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,458.327,964.539,12.489,#00ba96,0.98,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,503.599,964.475,12.502,#00b678,0.98,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,548.921,964.463,12.552,#00b35e,0.98,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,594.264,964.489,12.476,#00b35e,0.978,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,639.548,964.475,12.502,#00b677,0.98,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,684.76,964.543,12.514,#00ba96,0.98,raster_component_geometry,,,,,,,,
point,local dot field 3,visible cyan/green dot,not axis-calibrated,colour/radius only,730.097,964.54,12.425,#19beba,0.97,raster_component_geometry,,,,,,,,
